time,x,y,z,shot
2927685845,820,-200,602,Forehand Drive Volley
2927685855,841,-329,587,Forehand Drive Volley
2927685865,742,-401,645,Forehand Drive Volley
2927685875,574,-491,738,Forehand Drive Volley
2927685885,470,-760,687,Forehand Drive Volley
2927685898,438,-935,739,Forehand Drive Volley
2927685908,153,-822,1103,Forehand Drive Volley
2927685918,21,-1191,1165,Forehand Drive Volley
2927685928,-34,-1370,1182,Forehand Drive Volley
2927685938,-85,-1414,1257,Forehand Drive Volley
2927685948,-217,-1493,1456,Forehand Drive Volley
2927685958,-287,-1591,1593,Forehand Drive Volley
2927685968,-324,-1713,1794,Forehand Drive Volley
2927685978,-464,-1741,2114,Forehand Drive Volley
2927685988,-482,-1781,2256,Forehand Drive Volley
2927685998,-441,-1768,2377,Forehand Drive Volley
2927686008,-401,-1691,2604,Forehand Drive Volley
2927686018,-352,-1551,2832,Forehand Drive Volley
2927686028,-362,-1297,2989,Forehand Drive Volley
2927686038,-411,-1081,3069,Forehand Drive Volley
2927686048,-559,-909,3258,Forehand Drive Volley
2927686058,-781,-659,3444,Forehand Drive Volley
2927686068,-1059,-364,3293,Forehand Drive Volley
2927686078,-1525,-125,3311,Forehand Drive Volley
2927686088,-2226,32,3239,Forehand Drive Volley
2927686098,-3110,513,3164,Forehand Drive Volley
2927686108,-3996,1107,3007,Forehand Drive Volley
2927686118,-3999,1739,2489,Forehand Drive Volley
2927686128,-3999,2701,1753,Forehand Drive Volley
2927686138,-3999,3370,1473,Forehand Drive Volley
2927686148,-3999,3999,1367,Forehand Drive Volley
2927686158,-3999,3999,1730,Forehand Drive Volley
2927686168,-3999,3999,913,Forehand Drive Volley
2927686178,-3999,3999,-667,Forehand Drive Volley
2927686188,-3999,3999,9,Forehand Drive Volley
2927686198,-3010,3999,284,Forehand Drive Volley
2927686208,-2129,3999,1631,Forehand Drive Volley
2927686218,-2204,3697,1976,Forehand Drive Volley
2927686228,-504,-115,1959,Forehand Drive Volley
2927686238,-80,-2314,2254,Forehand Drive Volley
2927686248,-1637,-890,2406,Forehand Drive Volley
2927686258,-2091,1428,1343,Forehand Drive Volley
2927686268,-1423,2250,106,Forehand Drive Volley
2927686278,-1224,1874,43,Forehand Drive Volley
2927686288,-1527,2224,106,Forehand Drive Volley
2927686298,-1053,2731,-234,Forehand Drive Volley
2927686308,-481,2757,-257,Forehand Drive Volley
2927686318,-477,2493,-429,Forehand Drive Volley
2927686328,-506,2695,-574,Forehand Drive Volley
2927686338,-358,2694,-722,Forehand Drive Volley
2927686348,-182,2501,-533,Forehand Drive Volley
2927686358,-285,2354,-605,Forehand Drive Volley
2927686368,-148,2178,-574,Forehand Drive Volley
2927686378,-222,1786,-438,Forehand Drive Volley
2927686388,-311,1603,-240,Forehand Drive Volley
2927686402,-315,1536,-99,Forehand Drive Volley
2927686412,-281,1318,26,Forehand Drive Volley
2927686422,-304,1132,190,Forehand Drive Volley
2927686432,-265,1051,256,Forehand Drive Volley
2927686442,-222,901,318,Forehand Drive Volley
2927686452,-196,741,445,Forehand Drive Volley
2927686462,-213,608,528,Forehand Drive Volley
2927686472,-185,631,572,Forehand Drive Volley
2927686482,-151,738,531,Forehand Drive Volley
2927686492,-86,811,525,Forehand Drive Volley
2927686502,-73,842,483,Forehand Drive Volley
2927686512,-80,911,538,Forehand Drive Volley
2927686522,-95,947,509,Forehand Drive Volley
2927686532,-59,955,545,Forehand Drive Volley
2927686542,-92,927,594,Forehand Drive Volley
2927686552,-84,939,644,Forehand Drive Volley
2927686562,-122,893,728,Forehand Drive Volley
2927686572,-145,864,747,Forehand Drive Volley
2927686582,-136,793,724,Forehand Drive Volley
2927686592,-123,719,686,Forehand Drive Volley
2927686602,-122,659,645,Forehand Drive Volley
2927686612,-127,613,630,Forehand Drive Volley
2927686622,-121,580,585,Forehand Drive Volley
2927686632,-125,507,578,Forehand Drive Volley
2927686642,-141,421,543,Forehand Drive Volley
2927686652,-130,397,519,Forehand Drive Volley
2927686662,-124,351,504,Forehand Drive Volley
2927686672,-182,330,494,Forehand Drive Volley
2927686682,-226,282,479,Forehand Drive Volley
2927686692,-255,238,415,Forehand Drive Volley
2927686702,-313,233,386,Forehand Drive Volley
2927686712,-364,207,364,Forehand Drive Volley
2927686722,-425,198,313,Forehand Drive Volley
2927686732,-451,194,260,Forehand Drive Volley
2927686742,-516,207,196,Forehand Drive Volley
2927686752,-553,200,152,Forehand Drive Volley
2927686762,-605,188,141,Forehand Drive Volley
2927686772,-665,152,136,Forehand Drive Volley
2927686782,-713,119,137,Forehand Drive Volley
2927686792,-774,62,126,Forehand Drive Volley
2927686802,-807,17,98,Forehand Drive Volley
2927686812,-878,63,68,Forehand Drive Volley
2927686822,-1011,210,164,Forehand Drive Volley
2927686832,-1267,360,296,Forehand Drive Volley
2927686842,-1361,268,201,Forehand Drive Volley
2927686852,-1345,330,168,Forehand Drive Volley
2927686862,-1440,433,47,Forehand Drive Volley
2927686872,-1458,538,-69,Forehand Drive Volley
2927686882,-1410,779,-72,Forehand Drive Volley
2927686892,-1418,905,-90,Forehand Drive Volley
2927686906,-1391,980,232,Forehand Drive Volley
2927686916,-1647,1062,376,Forehand Drive Volley
2927686926,-1453,1023,449,Forehand Drive Volley
2927686936,-1402,1383,775,Forehand Drive Volley
2927686946,-1591,1770,816,Forehand Drive Volley
2927686956,-1359,1721,618,Forehand Drive Volley
2927686966,-1024,1626,655,Forehand Drive Volley
2927686976,-1061,1658,830,Forehand Drive Volley
2927686986,-1160,1680,859,Forehand Drive Volley
2927686996,-1155,1749,921,Forehand Drive Volley
2927687006,-1002,1870,947,Forehand Drive Volley
2927687016,-781,2095,932,Forehand Drive Volley
2927687026,-622,2348,933,Forehand Drive Volley
2927687036,-536,2426,967,Forehand Drive Volley
2927687046,-498,2394,1083,Forehand Drive Volley
2927687056,-463,2225,1200,Forehand Drive Volley
2927687066,-291,1931,1253,Forehand Drive Volley
2927687076,-31,1774,1187,Forehand Drive Volley
2927687086,226,1697,1025,Forehand Drive Volley
2927687096,466,1553,913,Forehand Drive Volley
2927687106,579,1437,643,Forehand Drive Volley
2927687116,479,1302,455,Forehand Drive Volley
2927687126,361,1156,330,Forehand Drive Volley
2927687136,339,1038,194,Forehand Drive Volley
2927687146,362,960,160,Forehand Drive Volley
2927687156,349,980,120,Forehand Drive Volley
2927687166,297,989,96,Forehand Drive Volley
2927687176,269,915,81,Forehand Drive Volley
2927687186,210,815,71,Forehand Drive Volley
2927687196,147,678,64,Forehand Drive Volley
2927687206,101,562,51,Forehand Drive Volley
2927687216,69,488,37,Forehand Drive Volley
2927687226,48,457,0,Forehand Drive Volley
2927687236,11,499,-6,Forehand Drive Volley
2927687246,-28,538,-6,Forehand Drive Volley
2927687256,-60,515,13,Forehand Drive Volley
2927687266,-88,464,-5,Forehand Drive Volley
2927687276,-143,446,-12,Forehand Drive Volley
2927687286,-235,529,2,Forehand Drive Volley
2927687296,-380,697,58,Forehand Drive Volley
2927687306,-468,836,130,Forehand Drive Volley
2927687316,-555,895,171,Forehand Drive Volley
2927687326,-628,961,237,Forehand Drive Volley
2927687336,-694,1112,261,Forehand Drive Volley
2927687346,-766,1279,282,Forehand Drive Volley
2927687356,-827,1350,319,Forehand Drive Volley
2927687366,-877,1365,334,Forehand Drive Volley
2927687376,-886,1326,324,Forehand Drive Volley
2927687386,-926,1318,309,Forehand Drive Volley
2927687396,-985,1280,302,Forehand Drive Volley
2927687410,-944,1207,278,Forehand Drive Volley
2927687420,-901,1200,247,Forehand Drive Volley
2927687430,-864,1217,238,Forehand Drive Volley
2927687440,-822,1216,221,Forehand Drive Volley
2927687450,-798,1175,199,Forehand Drive Volley
2927687460,-761,1151,178,Forehand Drive Volley
2927687470,-779,1190,196,Forehand Drive Volley
2927687480,-788,1190,190,Forehand Drive Volley
2927687490,-787,1159,171,Forehand Drive Volley
2927687500,-787,1110,145,Forehand Drive Volley
2927687510,-798,1180,179,Forehand Drive Volley
2927687520,-831,1253,171,Forehand Drive Volley
2927687530,-834,1289,165,Forehand Drive Volley
2927687540,-869,1359,173,Forehand Drive Volley
2927687550,-888,1386,178,Forehand Drive Volley
2927687560,-839,1332,183,Forehand Drive Volley
2927687570,-809,1264,218,Forehand Drive Volley
2927687580,-740,1125,207,Forehand Drive Volley
2927687590,-673,1008,191,Forehand Drive Volley
2927687600,-570,835,190,Forehand Drive Volley
2927687610,-468,675,184,Forehand Drive Volley
2927687620,-375,576,178,Forehand Drive Volley
2927687630,-265,510,160,Forehand Drive Volley
2927687640,-171,476,116,Forehand Drive Volley
2927687650,-88,487,111,Forehand Drive Volley
2927687659,-11,456,122,Forehand Drive Volley
2927687669,53,366,140,Forehand Drive Volley
2927687679,125,276,126,Forehand Drive Volley
2927687689,183,252,114,Forehand Drive Volley
2927687699,221,228,103,Forehand Drive Volley
2927687709,260,171,77,Forehand Drive Volley
2927687719,289,143,19,Forehand Drive Volley
2927687729,280,172,-20,Forehand Drive Volley
2927687739,273,177,-57,Forehand Drive Volley
2927687749,259,135,-71,Forehand Drive Volley
2927687759,217,119,-76,Forehand Drive Volley
2927687769,180,147,-68,Forehand Drive Volley
2927687779,154,191,-90,Forehand Drive Volley
2927687789,68,261,-111,Forehand Drive Volley
2927687799,3,345,-143,Forehand Drive Volley
2927687809,-71,486,-180,Forehand Drive Volley
2927687819,-150,533,-196,Forehand Drive Volley
2927687829,-234,548,-233,Forehand Drive Volley
2927687839,-375,686,-260,Forehand Drive Volley
2927687849,-514,845,-298,Forehand Drive Volley
2927687859,-701,1032,-276,Forehand Drive Volley
2927687869,-909,1237,-234,Forehand Drive Volley
2927687879,-1020,1363,-241,Forehand Drive Volley
2927687889,-1086,1486,-179,Forehand Drive Volley
2927687899,-1181,1567,-121,Forehand Drive Volley
2927687910,-1213,1597,-63,Forehand Drive Volley
2927687920,-1223,1631,-23,Forehand Drive Volley
2927687930,-1167,1616,-42,Forehand Drive Volley
2927687940,-1059,1539,-83,Forehand Drive Volley
2927687950,-962,1421,-88,Forehand Drive Volley
2927687960,-864,1279,-65,Forehand Drive Volley
2927687970,-812,1225,-44,Forehand Drive Volley
2927687980,-765,1199,-46,Forehand Drive Volley
2927687990,-726,1155,-64,Forehand Drive Volley
2927688000,-694,1102,-68,Forehand Drive Volley
2927688010,-663,1059,-79,Forehand Drive Volley
2927688020,-646,1036,-84,Forehand Drive Volley
2927688030,-601,962,-110,Forehand Drive Volley
2927688040,-563,916,-121,Forehand Drive Volley
2927688050,-528,905,-153,Forehand Drive Volley
2927688060,-484,862,-167,Forehand Drive Volley
2927688070,-439,798,-171,Forehand Drive Volley
2927688080,-402,728,-160,Forehand Drive Volley
2927688090,-378,682,-157,Forehand Drive Volley
2927688100,-346,618,-143,Forehand Drive Volley
2927688110,-310,531,-137,Forehand Drive Volley
2927688120,-260,474,-138,Forehand Drive Volley
2927688130,-206,408,-131,Forehand Drive Volley
2927688140,-146,340,-125,Forehand Drive Volley
2927688150,-139,251,-100,Forehand Drive Volley
2927688164,-97,124,-104,Forehand Drive Volley
2927688174,-86,98,-100,Forehand Drive Volley
2927688184,-93,89,-79,Forehand Drive Volley
2927688194,-112,62,-47,Forehand Drive Volley
2927688204,-71,57,-31,Forehand Drive Volley
2927688214,-27,52,-56,Forehand Drive Volley
2927688224,-74,118,-37,Forehand Drive Volley
2927688234,-95,164,-41,Forehand Drive Volley
2927688244,-172,242,-60,Forehand Drive Volley
2927688254,-261,378,-81,Forehand Drive Volley
2927688264,-348,587,-93,Forehand Drive Volley
2927688274,-440,818,-161,Forehand Drive Volley
2927688284,-596,1066,-170,Forehand Drive Volley
2927688294,-727,1248,-182,Forehand Drive Volley
2927688304,-846,1364,-179,Forehand Drive Volley
2927688314,-889,1357,-189,Forehand Drive Volley
2927688324,-920,1529,-238,Forehand Drive Volley
2927688334,-893,1508,-257,Forehand Drive Volley
2927688344,-908,1579,-237,Forehand Drive Volley
2927688354,-908,1548,-270,Forehand Drive Volley
2927688364,-913,1495,-282,Forehand Drive Volley
2927688374,-941,1489,-253,Forehand Drive Volley
2927688384,-923,1432,-196,Forehand Drive Volley
2927688394,-909,1365,-145,Forehand Drive Volley
2927688404,-851,1331,-108,Forehand Drive Volley
2927688414,-782,1307,-101,Forehand Drive Volley
2927688424,-703,1230,-94,Forehand Drive Volley
2927688434,-628,1080,-70,Forehand Drive Volley
2927688444,-530,904,-88,Forehand Drive Volley
2927688454,-448,759,-121,Forehand Drive Volley
2927688464,-375,659,-175,Forehand Drive Volley
2927688474,-373,604,-215,Forehand Drive Volley
2927688484,-305,547,-238,Forehand Drive Volley
2927688494,-223,463,-250,Forehand Drive Volley
2927688504,-157,405,-250,Forehand Drive Volley
2927688514,-96,389,-226,Forehand Drive Volley
2927688524,-56,404,-256,Forehand Drive Volley
2927688534,15,339,-238,Forehand Drive Volley
2927688544,29,281,-246,Forehand Drive Volley
2927688554,-2,295,-273,Forehand Drive Volley
2927688564,-28,310,-273,Forehand Drive Volley
2927688574,-45,245,-240,Forehand Drive Volley
2927688584,-43,162,-227,Forehand Drive Volley
2927688594,-46,211,-228,Forehand Drive Volley
2927688604,-74,254,-255,Forehand Drive Volley
2927688614,-140,264,-307,Forehand Drive Volley
2927688624,-221,361,-329,Forehand Drive Volley
2927688634,-302,455,-349,Forehand Drive Volley
2927688644,-381,557,-374,Forehand Drive Volley
2927688654,-450,620,-369,Forehand Drive Volley
2927688668,-508,683,-322,Forehand Drive Volley
2927688678,-579,760,-310,Forehand Drive Volley
2927688688,-668,833,-307,Forehand Drive Volley
2927688698,-716,899,-358,Forehand Drive Volley
2927688708,-741,933,-391,Forehand Drive Volley
2927688718,-722,928,-428,Forehand Drive Volley
2927688728,-714,941,-438,Forehand Drive Volley
2927688738,-735,1008,-424,Forehand Drive Volley
2927688748,-735,1009,-419,Forehand Drive Volley
2927688758,-727,1012,-410,Forehand Drive Volley
2927688768,-733,1043,-386,Forehand Drive Volley
2927688778,-739,1041,-364,Forehand Drive Volley
2927688788,-740,1050,-380,Forehand Drive Volley
2927688798,-756,1094,-419,Forehand Drive Volley
2927688808,-784,1128,-464,Forehand Drive Volley
2927688818,-824,1156,-495,Forehand Drive Volley
2927688828,-868,1182,-497,Forehand Drive Volley
2927688838,-875,1152,-511,Forehand Drive Volley
2927688848,-837,1101,-512,Forehand Drive Volley
2927688858,-771,1017,-507,Forehand Drive Volley
2927688868,-712,903,-502,Forehand Drive Volley
2927688878,-651,799,-484,Forehand Drive Volley
2927688888,-566,686,-438,Forehand Drive Volley
2927688898,-493,595,-411,Forehand Drive Volley
2927688908,-430,526,-400,Forehand Drive Volley
2927688918,-355,465,-409,Forehand Drive Volley
2927688928,-300,411,-393,Forehand Drive Volley
2927688938,-263,343,-412,Forehand Drive Volley
2927688948,-236,302,-389,Forehand Drive Volley
2927688958,-221,281,-364,Forehand Drive Volley
2927688968,-186,273,-350,Forehand Drive Volley
2927688978,-164,284,-335,Forehand Drive Volley
2927688988,-142,283,-332,Forehand Drive Volley
2927688998,-145,325,-332,Forehand Drive Volley
2927689008,-177,395,-333,Forehand Drive Volley
2927689018,-200,411,-347,Forehand Drive Volley
2927689028,-216,472,-338,Forehand Drive Volley
2927689038,-226,549,-326,Forehand Drive Volley
2927689048,-234,580,-324,Forehand Drive Volley
2927689058,-329,568,-313,Forehand Drive Volley
2927689068,-237,670,-290,Forehand Drive Volley
2927689078,-217,749,-276,Forehand Drive Volley
2927689088,-292,787,-276,Forehand Drive Volley
2927689098,-322,847,-248,Forehand Drive Volley
2927689108,-312,850,-252,Forehand Drive Volley
2927689118,-302,877,-251,Forehand Drive Volley
2927689128,-307,866,-217,Forehand Drive Volley
2927689138,-384,892,-219,Forehand Drive Volley
2927689148,-384,894,-187,Forehand Drive Volley
2927689158,-396,908,-179,Forehand Drive Volley
2927689172,-403,905,-140,Forehand Drive Volley
2927689182,-407,911,-135,Forehand Drive Volley
2927689192,-318,911,-51,Forehand Drive Volley
2927689202,-438,1230,-154,Forehand Drive Volley
2927689212,-690,1300,-128,Forehand Drive Volley
2927689222,-676,1428,-145,Forehand Drive Volley
2927689232,-635,1487,-205,Forehand Drive Volley
2927689242,-735,1540,-176,Forehand Drive Volley
2927689252,-770,1570,-140,Forehand Drive Volley
2927689262,-743,1536,-100,Forehand Drive Volley
2927689272,-721,1500,-36,Forehand Drive Volley
2927689282,-678,1406,0,Forehand Drive Volley
2927689292,-637,1288,17,Forehand Drive Volley
2927689302,-584,1190,54,Forehand Drive Volley
2927689312,-556,1104,72,Forehand Drive Volley
2927689322,-503,1061,64,Forehand Drive Volley
2927689332,-454,1035,84,Forehand Drive Volley
2927689342,-424,964,57,Forehand Drive Volley
2927689352,-360,889,78,Forehand Drive Volley
2927689362,-303,872,67,Forehand Drive Volley
2927689372,-249,709,83,Forehand Drive Volley
2927689382,-205,513,68,Forehand Drive Volley
2927689392,-251,497,77,Forehand Drive Volley
2927689402,-202,469,-91,Forehand Drive Volley
2927689412,-157,687,-259,Forehand Drive Volley
2927689422,-101,746,-221,Forehand Drive Volley
2927689432,-85,571,-168,Forehand Drive Volley
2927689442,-102,366,-120,Forehand Drive Volley
2927689452,-18,258,-68,Forehand Drive Volley
2927689462,12,184,-149,Forehand Drive Volley
2927689472,-62,158,-122,Forehand Drive Volley
2927689482,-34,116,-123,Forehand Drive Volley
2927689492,-27,179,-128,Forehand Drive Volley
2927689502,-73,238,-138,Forehand Drive Volley
2927689512,-127,243,-131,Forehand Drive Volley
2927689522,-168,320,-80,Forehand Drive Volley
2927689532,-133,380,-58,Forehand Drive Volley
2927689542,-182,466,-81,Forehand Drive Volley
2927689552,-236,577,-86,Forehand Drive Volley
2927689562,-295,619,-112,Forehand Drive Volley
2927689572,-317,702,-125,Forehand Drive Volley
2927689582,-443,990,-151,Forehand Drive Volley
2927689592,-547,1121,-101,Forehand Drive Volley
2927689602,-661,1290,-39,Forehand Drive Volley
2927689612,-758,1635,74,Forehand Drive Volley
2927689622,-868,1801,94,Forehand Drive Volley
2927689632,-870,1836,75,Forehand Drive Volley
2927689642,-810,1998,101,Forehand Drive Volley
2927689652,-741,1960,70,Forehand Drive Volley
2927689662,-616,1808,114,Forehand Drive Volley
2927689676,-522,1599,131,Forehand Drive Volley
2927689686,-480,1478,79,Forehand Drive Volley
2927689696,-378,1474,50,Forehand Drive Volley
2927689706,-443,1352,57,Forehand Drive Volley
2927689716,-421,1176,-41,Forehand Drive Volley
2927689726,-402,1256,-69,Forehand Drive Volley
2927689736,-406,1324,-62,Forehand Drive Volley
2927689746,-434,1329,-53,Forehand Drive Volley
2927689756,-327,1131,-30,Forehand Drive Volley
2927689766,-287,968,-43,Forehand Drive Volley
2927689776,-229,1081,-62,Forehand Drive Volley
2927689786,-188,1110,15,Forehand Drive Volley
2927689796,-162,898,65,Forehand Drive Volley
2927689806,-134,831,79,Forehand Drive Volley
2927689816,-106,899,56,Forehand Drive Volley
2927689826,-7,772,18,Forehand Drive Volley
2927689836,-3,694,27,Forehand Drive Volley
2927689846,43,658,23,Forehand Drive Volley
2927689856,39,568,9,Forehand Drive Volley
2927689866,38,488,8,Forehand Drive Volley
2927689876,37,461,28,Forehand Drive Volley
2927689886,56,410,82,Forehand Drive Volley
2927689896,92,291,91,Forehand Drive Volley
2927689906,65,247,76,Forehand Drive Volley
2927689916,63,266,26,Forehand Drive Volley
2927689926,80,264,12,Forehand Drive Volley
2927689936,65,168,31,Forehand Drive Volley
2927689946,51,101,19,Forehand Drive Volley
2927689956,35,117,-12,Forehand Drive Volley
2927689966,-17,227,-60,Forehand Drive Volley
2927689976,6,296,-54,Forehand Drive Volley
2927689986,4,289,-29,Forehand Drive Volley
2927689996,3,335,15,Forehand Drive Volley
2927690006,15,440,13,Forehand Drive Volley
2927690016,14,573,-29,Forehand Drive Volley
2927690026,5,756,-63,Forehand Drive Volley
2927690036,2,893,-85,Forehand Drive Volley
2927690046,-48,1051,-52,Forehand Drive Volley
2927690056,-117,1240,-27,Forehand Drive Volley
2927690066,-236,1515,20,Forehand Drive Volley
2927690076,-311,1705,65,Forehand Drive Volley
2927690086,-345,1676,43,Forehand Drive Volley
2927690096,-411,1725,61,Forehand Drive Volley
2927690106,-419,1719,35,Forehand Drive Volley
2927690116,-452,1735,17,Forehand Drive Volley
2927690126,-428,1664,-124,Forehand Drive Volley
2927690136,-399,1542,-180,Forehand Drive Volley
2927690146,-400,1443,-196,Forehand Drive Volley
2927690156,-299,1335,-251,Forehand Drive Volley
2927690166,-307,1344,-369,Forehand Drive Volley
2927690180,-272,1446,-415,Forehand Drive Volley
2927690190,-232,1426,-475,Forehand Drive Volley
2927690200,-182,1414,-498,Forehand Drive Volley
2927690210,-150,1384,-534,Forehand Drive Volley
2927690220,-115,1487,-536,Forehand Drive Volley
2927690230,-91,1521,-533,Forehand Drive Volley
2927690240,-67,1500,-536,Forehand Drive Volley
2927690250,-57,1518,-542,Forehand Drive Volley
2927690260,-31,1523,-548,Forehand Drive Volley
2927690270,-34,1535,-549,Forehand Drive Volley
2927690280,-33,1524,-550,Forehand Drive Volley
2927690290,-40,1568,-557,Forehand Drive Volley
2927690300,-38,1563,-595,Forehand Drive Volley
2927690310,-50,1498,-611,Forehand Drive Volley
2927690320,-93,1503,-610,Forehand Drive Volley
2927690330,-132,1526,-611,Forehand Drive Volley
2927690340,-166,1475,-570,Forehand Drive Volley
2927690350,-165,1525,-549,Forehand Drive Volley
2927690360,-178,1600,-518,Forehand Drive Volley
2927690370,-191,1617,-465,Forehand Drive Volley
2927690380,-176,1598,-418,Forehand Drive Volley
2927690390,-183,1555,-428,Forehand Drive Volley
2927690400,-209,1474,-437,Forehand Drive Volley
2927690410,-270,1404,-440,Forehand Drive Volley
2927690420,-339,1369,-456,Forehand Drive Volley
2927690933,-2876,3999,63,Forehand Drive Volley
2927690943,-3726,3999,1223,Forehand Drive Volley
2927690953,-3488,3999,1273,Forehand Drive Volley
2927690963,-2657,3999,2178,Forehand Drive Volley
2927690973,-2308,2527,1760,Forehand Drive Volley
2927690983,-1305,1567,1038,Forehand Drive Volley
2927690993,-1390,1538,1114,Forehand Drive Volley
2927691003,-1455,1930,1178,Forehand Drive Volley
2927691013,-902,2041,647,Forehand Drive Volley
2927691023,-333,1820,265,Forehand Drive Volley
2927691033,-249,1620,-90,Forehand Drive Volley
2927691043,-299,1695,-180,Forehand Drive Volley
2927691053,-361,1960,-283,Forehand Drive Volley
2927691063,-522,2070,-275,Forehand Drive Volley
2927691073,-590,2037,-170,Forehand Drive Volley
2927691083,-608,2003,-36,Forehand Drive Volley
2927691093,-653,2101,161,Forehand Drive Volley
2927691103,-642,2124,252,Forehand Drive Volley
2927691113,-621,2101,324,Forehand Drive Volley
2927691123,-549,2003,398,Forehand Drive Volley
2927691133,-498,1783,456,Forehand Drive Volley
2927691143,-527,1609,533,Forehand Drive Volley
2927691153,-551,1461,546,Forehand Drive Volley
2927691163,-491,1291,587,Forehand Drive Volley
2927691173,-435,1179,573,Forehand Drive Volley
2927691438,-626,27,371,Forehand Drive Volley
2927691448,-706,13,393,Forehand Drive Volley
2927691458,-796,24,402,Forehand Drive Volley
2927691468,-864,92,414,Forehand Drive Volley
2927691478,-876,146,423,Forehand Drive Volley
2927691488,-869,136,416,Forehand Drive Volley
2927691498,-905,121,399,Forehand Drive Volley
2927691508,-951,131,408,Forehand Drive Volley
2927691518,-1019,185,393,Forehand Drive Volley
2927691528,-1058,353,372,Forehand Drive Volley
2927691538,-1089,446,319,Forehand Drive Volley
2927691548,-1113,603,255,Forehand Drive Volley
2927691558,-1065,766,223,Forehand Drive Volley
2927691568,-1060,868,266,Forehand Drive Volley
2927691578,-1056,888,314,Forehand Drive Volley
2927691588,-1015,810,335,Forehand Drive Volley
2927691598,-940,781,493,Forehand Drive Volley
2927691608,-973,915,579,Forehand Drive Volley
2927691618,-985,1225,526,Forehand Drive Volley
2927691628,-825,1528,464,Forehand Drive Volley
2927691638,-622,1559,389,Forehand Drive Volley
2927691648,-465,1334,401,Forehand Drive Volley
2927691658,-486,1439,686,Forehand Drive Volley
2927691668,-658,1385,830,Forehand Drive Volley
2927691678,-384,880,821,Forehand Drive Volley
2927691691,-210,830,1021,Forehand Drive Volley
2927691701,-273,985,1120,Forehand Drive Volley
2927691711,-97,995,1134,Forehand Drive Volley
2927691721,-79,1105,822,Forehand Drive Volley
2927691731,152,951,720,Forehand Drive Volley
2927691741,14,1102,489,Forehand Drive Volley
2927691751,-162,1113,464,Forehand Drive Volley
2927691761,-166,810,412,Forehand Drive Volley
2927691771,-176,775,422,Forehand Drive Volley
2927691781,-291,899,438,Forehand Drive Volley
2927691791,-300,989,483,Forehand Drive Volley
2927691801,-313,1100,516,Forehand Drive Volley
2927691811,-314,1244,582,Forehand Drive Volley
2927691821,-326,1367,599,Forehand Drive Volley
2927691831,-359,1403,614,Forehand Drive Volley
2927691841,-441,1335,555,Forehand Drive Volley
2927691851,-464,1231,565,Forehand Drive Volley
2927691861,-430,1131,564,Forehand Drive Volley
2927691871,-406,1072,532,Forehand Drive Volley
2927691881,-459,1248,561,Forehand Drive Volley
2927691891,-557,1505,600,Forehand Drive Volley
2927691901,-644,1711,727,Forehand Drive Volley
2927691911,-796,1871,796,Forehand Drive Volley
2927691921,-924,1902,795,Forehand Drive Volley
2927691931,-903,1694,686,Forehand Drive Volley
2927691941,-887,1456,608,Forehand Drive Volley
2927691951,-923,1381,550,Forehand Drive Volley
2927691961,-923,1322,519,Forehand Drive Volley
2927691971,-896,1255,583,Forehand Drive Volley
2927691981,-903,1272,600,Forehand Drive Volley
2927691991,-872,1354,645,Forehand Drive Volley
2927692001,-832,1375,661,Forehand Drive Volley
2927692011,-763,1280,696,Forehand Drive Volley
2927692021,-681,1181,673,Forehand Drive Volley
2927692031,-617,1039,599,Forehand Drive Volley
2927692041,-537,908,531,Forehand Drive Volley
2927692051,-478,833,483,Forehand Drive Volley
2927692061,-428,774,444,Forehand Drive Volley
2927692071,-364,740,399,Forehand Drive Volley
2927692081,-312,726,365,Forehand Drive Volley
2927692091,-253,726,310,Forehand Drive Volley
2927692101,-164,747,279,Forehand Drive Volley
2927692111,-63,761,237,Forehand Drive Volley
2927692121,5,694,195,Forehand Drive Volley
2927692131,86,568,168,Forehand Drive Volley
2927692141,134,397,102,Forehand Drive Volley
2927692151,219,264,59,Forehand Drive Volley
2927692161,253,201,1,Forehand Drive Volley
2927692171,276,161,-71,Forehand Drive Volley
2927692181,274,146,-130,Forehand Drive Volley
2927692195,247,138,-195,Forehand Drive Volley
2927692205,196,104,-213,Forehand Drive Volley
2927692215,128,95,-225,Forehand Drive Volley
2927692225,38,139,-211,Forehand Drive Volley
2927692235,-22,162,-210,Forehand Drive Volley
2927692245,-75,145,-214,Forehand Drive Volley
2927692255,-126,138,-233,Forehand Drive Volley
2927692265,-202,344,-223,Forehand Drive Volley
2927692275,-330,596,-254,Forehand Drive Volley
2927692285,-488,880,-284,Forehand Drive Volley
2927692295,-640,1236,-257,Forehand Drive Volley
2927692305,-855,1508,-312,Forehand Drive Volley
2927692315,-1009,1629,-317,Forehand Drive Volley
2927692325,-1151,1660,-283,Forehand Drive Volley
2927692335,-1214,1594,-260,Forehand Drive Volley
2927692345,-1146,1578,-295,Forehand Drive Volley
2927692355,-1101,1688,-287,Forehand Drive Volley
2927692365,-1046,1669,-256,Forehand Drive Volley
2927692375,-963,1602,-202,Forehand Drive Volley
2927692385,-853,1560,-168,Forehand Drive Volley
2927692395,-729,1494,-162,Forehand Drive Volley
2927692405,-645,1421,-142,Forehand Drive Volley
2927692415,-581,1359,-139,Forehand Drive Volley
2927692425,-519,1278,-151,Forehand Drive Volley
2927692435,-459,1119,-155,Forehand Drive Volley
