time,x,y,z,shot
2926359025,-817,-174,-376,Backhand Drive
2926359035,-832,-209,-363,Backhand Drive
2926359045,-804,-246,-347,Backhand Drive
2926359055,-802,-255,-318,Backhand Drive
2926359065,-809,-273,-264,Backhand Drive
2926359075,-828,-275,-220,Backhand Drive
2926359085,-841,-242,-149,Backhand Drive
2926359095,-898,-170,-89,Backhand Drive
2926359105,-923,-164,-19,Backhand Drive
2926359115,-953,-187,54,Backhand Drive
2926359125,-942,-263,100,Backhand Drive
2926359135,-922,-349,118,Backhand Drive
2926359145,-941,-358,93,Backhand Drive
2926359155,-939,-354,37,Backhand Drive
2926359668,-609,935,-153,Backhand Drive
2926359678,-667,879,-217,Backhand Drive
2926359688,-671,829,-263,Backhand Drive
2926359698,-678,860,-315,Backhand Drive
2926359708,-690,977,-309,Backhand Drive
2926359718,-688,1010,-299,Backhand Drive
2926359728,-674,1046,-255,Backhand Drive
2926359738,-703,1120,-211,Backhand Drive
2926359748,-764,1231,-126,Backhand Drive
2926359758,-836,1282,-72,Backhand Drive
2926359768,-846,1269,-31,Backhand Drive
2926359778,-833,1194,-32,Backhand Drive
2926359788,-787,1124,5,Backhand Drive
2926359798,-731,1029,-13,Backhand Drive
2926359808,-674,1022,-81,Backhand Drive
2926359818,-568,972,-93,Backhand Drive
2926359828,-510,972,-94,Backhand Drive
2926359838,-437,966,-75,Backhand Drive
2926359848,-379,985,-16,Backhand Drive
2926359858,-357,953,111,Backhand Drive
2926359868,-305,900,180,Backhand Drive
2926359878,-240,806,171,Backhand Drive
2926359888,-165,745,177,Backhand Drive
2926359898,-159,742,165,Backhand Drive
2926359908,-134,723,103,Backhand Drive
2926360173,599,1093,136,Backhand Drive
2926360183,686,1173,80,Backhand Drive
2926360193,752,1325,66,Backhand Drive
2926360203,748,1391,37,Backhand Drive
2926360213,683,1396,81,Backhand Drive
2926360223,672,1406,94,Backhand Drive
2926360233,676,1401,75,Backhand Drive
2926360243,678,1379,60,Backhand Drive
2926360253,623,1362,43,Backhand Drive
2926360263,554,1322,33,Backhand Drive
2926360273,507,1253,11,Backhand Drive
2926360283,466,1165,16,Backhand Drive
2926360293,450,1066,32,Backhand Drive
2926360303,475,951,-4,Backhand Drive
2926360313,500,848,-29,Backhand Drive
2926360323,509,781,-49,Backhand Drive
2926360333,498,754,-75,Backhand Drive
2926360343,493,774,-101,Backhand Drive
2926360353,490,748,-112,Backhand Drive
2926360363,472,694,-79,Backhand Drive
2926360373,465,642,-37,Backhand Drive
2926360383,446,624,-41,Backhand Drive
2926360393,374,619,-66,Backhand Drive
2926360403,355,598,-77,Backhand Drive
2926360413,330,598,-101,Backhand Drive
2926360423,315,551,-144,Backhand Drive
2926360433,288,477,-150,Backhand Drive
2926360443,253,395,-141,Backhand Drive
2926360453,251,329,-140,Backhand Drive
2926360463,273,325,-120,Backhand Drive
2926360473,257,383,-61,Backhand Drive
2926360483,250,384,-44,Backhand Drive
2926360493,269,406,-31,Backhand Drive
2926360503,307,452,-40,Backhand Drive
2926360513,328,563,-49,Backhand Drive
2926360523,317,721,-17,Backhand Drive
2926360533,335,761,-39,Backhand Drive
2926360543,377,836,-39,Backhand Drive
2926360553,342,1065,-7,Backhand Drive
2926360563,334,1181,20,Backhand Drive
2926360573,356,1219,24,Backhand Drive
2926360583,375,1317,49,Backhand Drive
2926360593,426,1332,42,Backhand Drive
2926360603,449,1366,31,Backhand Drive
2926360613,484,1393,7,Backhand Drive
2926360623,499,1447,16,Backhand Drive
2926360633,475,1540,54,Backhand Drive
2926360643,441,1542,45,Backhand Drive
2926360653,388,1505,-37,Backhand Drive
2926360663,321,1455,-108,Backhand Drive
2926360676,280,1315,-127,Backhand Drive
2926360686,283,1135,-135,Backhand Drive
2926360696,292,964,-178,Backhand Drive
2926360706,284,825,-204,Backhand Drive
2926360716,293,712,-177,Backhand Drive
2926360726,293,616,-169,Backhand Drive
2926360736,315,504,-226,Backhand Drive
2926360746,333,506,-243,Backhand Drive
2926360756,336,487,-257,Backhand Drive
2926360766,353,410,-239,Backhand Drive
2926360776,334,391,-205,Backhand Drive
2926360786,324,527,-169,Backhand Drive
2926360796,315,613,-156,Backhand Drive
2926360806,303,683,-113,Backhand Drive
2926360816,308,755,-97,Backhand Drive
2926360826,325,828,-100,Backhand Drive
2926360836,336,926,-93,Backhand Drive
2926360846,342,1012,-65,Backhand Drive
2926360856,336,1051,-14,Backhand Drive
2926360866,351,1023,11,Backhand Drive
2926360876,340,1043,36,Backhand Drive
2926360886,311,1076,44,Backhand Drive
2926360896,286,1098,20,Backhand Drive
2926360906,268,1120,-10,Backhand Drive
2926360916,275,1104,-19,Backhand Drive
2926360926,292,1061,-12,Backhand Drive
2926360936,317,996,-10,Backhand Drive
2926360946,325,936,-1,Backhand Drive
2926360956,342,884,-2,Backhand Drive
2926360966,354,842,9,Backhand Drive
2926360976,371,803,11,Backhand Drive
2926360986,362,776,0,Backhand Drive
2926360996,371,773,-15,Backhand Drive
2926361006,337,793,-43,Backhand Drive
2926361016,311,839,-44,Backhand Drive
2926361026,290,903,-30,Backhand Drive
2926361036,267,917,7,Backhand Drive
2926361046,262,905,25,Backhand Drive
2926361056,278,896,28,Backhand Drive
2926361066,274,903,31,Backhand Drive
2926361076,286,890,0,Backhand Drive
2926361086,294,873,-75,Backhand Drive
2926361096,296,886,-144,Backhand Drive
2926361106,247,866,-139,Backhand Drive
2926361116,88,849,-60,Backhand Drive
2926361126,-1,734,89,Backhand Drive
2926361136,460,506,93,Backhand Drive
2926361146,290,686,-41,Backhand Drive
2926361156,251,775,-36,Backhand Drive
2926361166,249,806,50,Backhand Drive
2926361181,85,880,142,Backhand Drive
2926361191,98,891,110,Backhand Drive
2926361201,131,878,72,Backhand Drive
2926361211,116,883,73,Backhand Drive
2926361221,135,862,79,Backhand Drive
2926361231,184,823,72,Backhand Drive
2926361241,208,801,71,Backhand Drive
2926361251,206,840,107,Backhand Drive
2926361261,234,899,95,Backhand Drive
2926361271,236,976,93,Backhand Drive
2926361281,208,1064,104,Backhand Drive
2926361291,217,1128,104,Backhand Drive
2926361301,253,1107,164,Backhand Drive
2926361311,250,1110,245,Backhand Drive
2926361321,244,1147,332,Backhand Drive
2926361331,238,1171,348,Backhand Drive
2926361341,272,1242,391,Backhand Drive
2926361351,215,1288,300,Backhand Drive
2926361361,234,1234,230,Backhand Drive
2926361371,244,1213,210,Backhand Drive
2926361381,249,1162,194,Backhand Drive
2926361391,256,1113,178,Backhand Drive
2926361401,248,1107,182,Backhand Drive
2926361411,250,1070,184,Backhand Drive
2926361421,257,1039,212,Backhand Drive
2926361431,274,942,199,Backhand Drive
2926361441,273,904,190,Backhand Drive
2926361451,286,933,170,Backhand Drive
2926361461,323,910,138,Backhand Drive
2926361471,333,825,95,Backhand Drive
2926361481,348,778,67,Backhand Drive
2926361491,371,752,44,Backhand Drive
2926361501,405,663,24,Backhand Drive
2926361511,432,638,72,Backhand Drive
2926361521,450,712,109,Backhand Drive
2926361531,534,681,139,Backhand Drive
2926361541,562,695,179,Backhand Drive
2926361551,621,741,184,Backhand Drive
2926361561,662,818,181,Backhand Drive
2926361571,743,836,221,Backhand Drive
2926361581,796,917,310,Backhand Drive
2926361591,862,1016,338,Backhand Drive
2926361601,949,1036,331,Backhand Drive
2926361611,1010,1054,329,Backhand Drive
2926361621,1005,1143,343,Backhand Drive
2926361631,995,1216,411,Backhand Drive
2926361641,1006,1349,443,Backhand Drive
2926361651,1015,1534,485,Backhand Drive
2926361661,1096,1798,551,Backhand Drive
2926361671,1181,1953,700,Backhand Drive
2926361684,1161,1905,844,Backhand Drive
2926361694,1276,1890,970,Backhand Drive
2926361704,1409,1955,1008,Backhand Drive
2926361714,1406,2037,1063,Backhand Drive
2926361724,1346,2046,980,Backhand Drive
2926361734,1372,2020,973,Backhand Drive
2926361744,1386,1957,995,Backhand Drive
2926361754,1408,1909,1112,Backhand Drive
2926361764,1389,1817,1266,Backhand Drive
2926361774,1311,1710,1439,Backhand Drive
2926361784,1189,1579,1583,Backhand Drive
2926361794,1042,1459,1653,Backhand Drive
2926361804,847,1359,1657,Backhand Drive
2926361814,667,1235,1533,Backhand Drive
2926361824,486,1064,1351,Backhand Drive
2926361834,340,869,1187,Backhand Drive
2926361844,162,787,1037,Backhand Drive
2926361854,35,799,1000,Backhand Drive
2926361864,-142,799,956,Backhand Drive
2926361874,-339,756,890,Backhand Drive
2926361884,-484,712,851,Backhand Drive
2926361894,-692,683,734,Backhand Drive
2926361904,-900,608,596,Backhand Drive
2926361914,-1111,474,464,Backhand Drive
2926361924,-1307,276,406,Backhand Drive
2926361934,-1462,46,382,Backhand Drive
2926361944,-1563,-173,262,Backhand Drive
2926361954,-1612,-280,113,Backhand Drive
2926361964,-1673,-276,4,Backhand Drive
2926361974,-1817,-213,-10,Backhand Drive
2926361984,-1953,-235,-96,Backhand Drive
2926361994,-2051,-226,-215,Backhand Drive
2926362004,-2096,-182,-373,Backhand Drive
2926362014,-2130,-220,-414,Backhand Drive
2926362024,-2232,-276,-336,Backhand Drive
2926362034,-2357,-315,-291,Backhand Drive
2926362044,-2454,-322,-352,Backhand Drive
2926362054,-2585,-239,-370,Backhand Drive
2926362064,-2739,-263,-521,Backhand Drive
2926362074,-2952,-312,-665,Backhand Drive
2926362084,-3232,-276,-756,Backhand Drive
2926362094,-3527,-210,-817,Backhand Drive
2926362104,-3932,18,-1057,Backhand Drive
2926362114,-3999,300,-1277,Backhand Drive
2926362124,-3999,521,-1182,Backhand Drive
2926362134,-3999,731,-1214,Backhand Drive
2926362144,-3999,1705,-1183,Backhand Drive
2926362154,-3999,2316,-1471,Backhand Drive
2926362164,-3999,2804,-1467,Backhand Drive
2926362174,-3999,3623,-1935,Backhand Drive
2926362185,-3999,3999,-2056,Backhand Drive
2926362195,-3999,3999,-1529,Backhand Drive
2926362205,-3999,3999,-621,Backhand Drive
2926362215,-3999,3999,627,Backhand Drive
2926362225,-2532,3999,-1736,Backhand Drive
2926362235,-2649,-621,-162,Backhand Drive
2926362245,-3999,-1099,674,Backhand Drive
2926362255,-3999,-423,2047,Backhand Drive
2926362265,-3999,-263,3050,Backhand Drive
2926362275,-3999,541,2995,Backhand Drive
2926362285,-3999,2017,2310,Backhand Drive
2926362295,-3999,3794,1490,Backhand Drive
2926362305,-3999,3743,1221,Backhand Drive
2926362315,-3296,2352,1232,Backhand Drive
2926362325,-2808,1661,1207,Backhand Drive
2926362335,-2523,1152,1072,Backhand Drive
2926362345,-2265,895,1013,Backhand Drive
2926362355,-1956,647,927,Backhand Drive
2926362365,-1677,514,801,Backhand Drive
2926362375,-1519,622,764,Backhand Drive
2926362385,-1413,666,814,Backhand Drive
2926362395,-1233,647,853,Backhand Drive
2926362405,-981,340,843,Backhand Drive
2926362415,-880,213,723,Backhand Drive
2926362425,-793,187,568,Backhand Drive
2926362438,-805,368,388,Backhand Drive
2926362448,-841,445,260,Backhand Drive
2926362458,-826,444,111,Backhand Drive
2926362468,-831,296,-16,Backhand Drive
2926362478,-833,152,-144,Backhand Drive
2926362488,-718,43,-231,Backhand Drive
2926362498,-636,-33,-319,Backhand Drive
2926362508,-613,44,-441,Backhand Drive
2926362518,-623,104,-520,Backhand Drive
2926362528,-689,71,-576,Backhand Drive
2926362538,-763,111,-620,Backhand Drive
2926362548,-812,27,-579,Backhand Drive
2926362558,-838,-35,-556,Backhand Drive
2926362568,-769,-195,-540,Backhand Drive
2926362578,-723,-350,-534,Backhand Drive
2926362588,-697,-356,-540,Backhand Drive
2926362598,-675,-377,-552,Backhand Drive
2926362608,-673,-393,-582,Backhand Drive
2926362618,-706,-324,-609,Backhand Drive
2926362628,-717,-282,-619,Backhand Drive
2926362638,-740,-305,-570,Backhand Drive
2926362648,-710,-323,-539,Backhand Drive
2926362658,-705,-372,-494,Backhand Drive
2926362668,-716,-405,-510,Backhand Drive
2926362678,-712,-414,-549,Backhand Drive
2926362688,-712,-438,-593,Backhand Drive
2926362698,-710,-425,-654,Backhand Drive
2926362708,-728,-404,-655,Backhand Drive
2926362718,-713,-352,-631,Backhand Drive
2926362728,-708,-359,-570,Backhand Drive
2926362738,-722,-262,-549,Backhand Drive
2926362748,-709,-332,-526,Backhand Drive
2926362758,-736,-316,-550,Backhand Drive
2926362768,-740,-311,-614,Backhand Drive
2926362778,-759,-296,-685,Backhand Drive
2926362788,-733,-274,-711,Backhand Drive
2926362798,-714,-301,-690,Backhand Drive
2926362808,-715,-314,-629,Backhand Drive
2926362818,-724,-322,-567,Backhand Drive
2926362828,-749,-339,-503,Backhand Drive
2926362838,-798,-304,-443,Backhand Drive
2926362848,-803,-283,-378,Backhand Drive
2926362858,-800,-260,-322,Backhand Drive
2926362868,-771,-295,-241,Backhand Drive
2926362878,-754,-298,-232,Backhand Drive
2926362888,-764,-343,-241,Backhand Drive
2926362898,-815,-337,-262,Backhand Drive
2926362908,-832,-334,-245,Backhand Drive
2926362918,-872,-338,-197,Backhand Drive
2926362928,-930,-298,-155,Backhand Drive
2926362942,-960,-280,-114,Backhand Drive
2926362952,-1021,-254,-44,Backhand Drive
2926362962,-1066,-291,4,Backhand Drive
2926362972,-1091,-307,11,Backhand Drive
2926362982,-1119,-311,17,Backhand Drive
2926362992,-1110,-392,-15,Backhand Drive
2926363002,-1071,-429,-79,Backhand Drive
2926363012,-1117,-353,-155,Backhand Drive
2926363022,-1169,-262,-195,Backhand Drive
2926363032,-1201,-182,-213,Backhand Drive
2926363042,-1261,-140,-218,Backhand Drive
2926363052,-1310,-185,-190,Backhand Drive
2926363062,-1299,-240,-141,Backhand Drive
2926363072,-1294,-267,-101,Backhand Drive
2926363082,-1309,-283,-39,Backhand Drive
2926363092,-1347,-315,20,Backhand Drive
2926363102,-1393,-324,60,Backhand Drive
2926363112,-1403,-397,94,Backhand Drive
2926363122,-1442,-420,131,Backhand Drive
2926363132,-1431,-431,24,Backhand Drive
2926363142,-1427,-434,-7,Backhand Drive
2926363152,-1414,-485,-18,Backhand Drive
2926363162,-1397,-407,-1,Backhand Drive
2926363172,-1344,-317,11,Backhand Drive
2926363182,-1294,-227,30,Backhand Drive
2926363192,-1244,-87,27,Backhand Drive
2926363202,-1146,15,-55,Backhand Drive
2926363212,-1038,83,-159,Backhand Drive
2926363222,-942,87,-293,Backhand Drive
2926363232,-896,108,-341,Backhand Drive
2926363242,-871,99,-342,Backhand Drive
2926363252,-815,73,-324,Backhand Drive
2926363262,-714,80,-223,Backhand Drive
2926363272,-680,200,-210,Backhand Drive
2926363282,-643,333,-166,Backhand Drive
2926363292,-596,400,-209,Backhand Drive
2926363302,-640,415,-267,Backhand Drive
2926363312,-725,292,-243,Backhand Drive
2926363322,-863,352,-359,Backhand Drive
2926363332,-825,289,-406,Backhand Drive
2926363342,-833,191,-396,Backhand Drive
2926363352,-875,132,-388,Backhand Drive
2926363362,-857,161,-345,Backhand Drive
2926363372,-926,244,-318,Backhand Drive
2926363382,-955,275,-250,Backhand Drive
2926363392,-1005,356,-292,Backhand Drive
2926363402,-1049,453,-357,Backhand Drive
2926363412,-1151,604,-356,Backhand Drive
2926363422,-1309,707,-387,Backhand Drive
2926363432,-1449,816,-375,Backhand Drive
2926363446,-1549,878,-377,Backhand Drive
2926363456,-1569,890,-375,Backhand Drive
2926363466,-1561,851,-290,Backhand Drive
2926363476,-1533,777,-236,Backhand Drive
2926363486,-1525,728,-124,Backhand Drive
2926363496,-1586,695,-82,Backhand Drive
2926363506,-1646,738,-38,Backhand Drive
2926363516,-1647,775,-13,Backhand Drive
2926363526,-1593,772,2,Backhand Drive
2926363536,-1508,747,28,Backhand Drive
2926363546,-1428,698,30,Backhand Drive
2926363556,-1336,654,40,Backhand Drive
2926363566,-1256,640,44,Backhand Drive
2926363576,-1144,592,41,Backhand Drive
2926363586,-1013,536,62,Backhand Drive
2926363596,-896,478,78,Backhand Drive
2926363606,-783,419,106,Backhand Drive
2926363616,-699,397,142,Backhand Drive
2926363626,-631,403,152,Backhand Drive
2926363636,-579,423,149,Backhand Drive
2926363646,-511,409,141,Backhand Drive
2926363656,-443,374,109,Backhand Drive
2926363666,-395,329,76,Backhand Drive
2926363676,-351,286,82,Backhand Drive
2926363686,-305,263,87,Backhand Drive
2926363696,-251,232,81,Backhand Drive
2926363706,-204,194,81,Backhand Drive
2926363716,-158,167,94,Backhand Drive
2926363726,-156,171,49,Backhand Drive
2926363736,-143,167,-42,Backhand Drive
2926363746,-114,196,-104,Backhand Drive
2926363756,-132,276,-71,Backhand Drive
2926363766,-186,322,-73,Backhand Drive
2926363776,-195,294,-84,Backhand Drive
2926363786,-209,305,-76,Backhand Drive
2926363796,-221,370,-138,Backhand Drive
2926363806,-193,409,-164,Backhand Drive
2926363816,-122,450,-67,Backhand Drive
2926363826,-108,549,23,Backhand Drive
2926363836,-106,667,127,Backhand Drive
2926363846,-74,771,210,Backhand Drive
2926363856,-28,898,209,Backhand Drive
2926363866,-7,985,236,Backhand Drive
2926363876,4,1018,240,Backhand Drive
2926363886,-19,1073,227,Backhand Drive
2926363896,-36,1166,255,Backhand Drive
2926363906,-31,1313,305,Backhand Drive
2926363916,-38,1453,306,Backhand Drive
2926363926,-1,1494,297,Backhand Drive
2926363936,-5,1528,290,Backhand Drive
2926363950,10,1468,285,Backhand Drive
2926363960,50,1342,294,Backhand Drive
2926363970,69,1250,296,Backhand Drive
2926363980,70,1245,286,Backhand Drive
2926363990,88,1243,222,Backhand Drive
2926364000,82,1248,188,Backhand Drive
2926364010,115,1188,137,Backhand Drive
2926364020,178,1124,123,Backhand Drive
2926364030,209,1073,87,Backhand Drive
2926364040,221,1004,43,Backhand Drive
2926364050,230,952,23,Backhand Drive
2926364060,228,933,0,Backhand Drive
2926364070,221,872,-2,Backhand Drive
2926364080,240,756,16,Backhand Drive
2926364090,276,620,5,Backhand Drive
2926364100,263,591,-22,Backhand Drive
2926364110,217,616,-89,Backhand Drive
2926364120,173,687,-137,Backhand Drive
2926364130,170,701,-174,Backhand Drive
2926364140,185,624,-162,Backhand Drive
2926364150,198,499,-139,Backhand Drive
2926364160,190,427,-111,Backhand Drive
2926364170,194,418,-99,Backhand Drive
2926364180,200,480,-129,Backhand Drive
2926364190,211,519,-109,Backhand Drive
2926364200,192,553,-120,Backhand Drive
2926364210,120,662,-88,Backhand Drive
2926364220,81,683,-140,Backhand Drive
2926364230,102,767,-119,Backhand Drive
2926364240,103,816,-88,Backhand Drive
2926364250,94,807,-88,Backhand Drive
2926364260,92,886,-103,Backhand Drive
2926364270,56,1057,-46,Backhand Drive
2926364280,16,1201,-13,Backhand Drive
2926364290,-22,1281,14,Backhand Drive
2926364300,-64,1285,0,Backhand Drive
2926364310,-59,1281,-5,Backhand Drive
2926364320,-32,1297,-45,Backhand Drive
2926364330,-42,1337,-40,Backhand Drive
2926364340,-63,1341,-51,Backhand Drive
2926364350,-37,1309,-47,Backhand Drive
2926364360,-8,1244,-27,Backhand Drive
2926364370,-4,1218,6,Backhand Drive
2926364380,1,1197,16,Backhand Drive
2926364390,17,1142,14,Backhand Drive
2926364400,25,1075,-14,Backhand Drive
2926364410,35,1057,-35,Backhand Drive
2926364420,43,1061,-77,Backhand Drive
2926364430,26,1085,-115,Backhand Drive
2926364440,15,1066,-140,Backhand Drive
2926364450,-20,1089,-165,Backhand Drive
2926364460,-47,1122,-170,Backhand Drive
2926364470,-65,1117,-168,Backhand Drive
2926364480,-70,1076,-160,Backhand Drive
2926364490,-58,999,-128,Backhand Drive
2926364500,-56,885,-118,Backhand Drive
2926364510,-52,816,-99,Backhand Drive
